날짜,시간대별시간,업종명,목적지광역시도명,목적지시군구명,주문건수,시간대별시간(강서구),주문건수(강서구)
2020-07-02,17,카페/디저트,서울특별시,중랑구,1,,
2020-07-02,18,카페/디저트,서울특별시,관악구,7,,
2020-07-02,18,카페/디저트,서울특별시,구로구,8,,
2020-07-02,18,카페/디저트,서울특별시,금천구,6,,
2020-07-02,18,카페/디저트,서울특별시,노원구,2,,
2020-07-02,18,카페/디저트,서울특별시,동작구,3,,
2020-07-02,18,카페/디저트,서울특별시,서대문구,2,,
2020-07-02,18,카페/디저트,서울특별시,양천구,3,,
2020-07-02,18,카페/디저트,서울특별시,영등포구,2,,
2020-07-02,19,카페/디저트,서울특별시,강서구,1,,
2020-07-02,19,카페/디저트,서울특별시,관악구,4,,
2020-07-02,19,카페/디저트,서울특별시,구로구,11,,
2020-07-02,19,카페/디저트,서울특별시,금천구,3,,
2020-07-02,19,카페/디저트,서울특별시,동작구,8,,
2020-07-02,19,카페/디저트,서울특별시,서초구,1,,
2020-07-02,19,카페/디저트,서울특별시,양천구,4,,
2020-07-02,19,카페/디저트,서울특별시,영등포구,3,,
2020-07-02,20,카페/디저트,서울특별시,관악구,14,,
2020-07-02,20,카페/디저트,서울특별시,구로구,8,,
2020-07-02,20,카페/디저트,서울특별시,금천구,1,,
2020-07-02,20,카페/디저트,서울특별시,노원구,1,,
2020-07-02,20,카페/디저트,서울특별시,동작구,10,,
2020-07-02,20,카페/디저트,서울특별시,양천구,10,,
2020-07-02,20,카페/디저트,서울특별시,영등포구,2,,
2020-07-02,20,카페/디저트,서울특별시,중랑구,1,,
2020-07-02,21,카페/디저트,서울특별시,관악구,5,,
2020-07-02,21,카페/디저트,서울특별시,구로구,13,,
2020-07-02,21,카페/디저트,서울특별시,금천구,2,,
2020-07-02,21,카페/디저트,서울특별시,노원구,4,,
2020-07-02,21,카페/디저트,서울특별시,도봉구,1,,
2020-07-02,21,카페/디저트,서울특별시,동작구,5,,
2020-07-02,21,카페/디저트,서울특별시,서대문구,3,,
2020-07-02,21,카페/디저트,서울특별시,양천구,6,,
2020-07-02,21,카페/디저트,서울특별시,영등포구,1,,
2020-07-02,22,카페/디저트,서울특별시,관악구,5,,
2020-07-02,22,카페/디저트,서울특별시,구로구,1,,
2020-07-02,22,카페/디저트,서울특별시,노원구,1,,
2020-07-02,22,카페/디저트,서울특별시,동작구,4,,
2020-07-02,22,카페/디저트,서울특별시,마포구,1,,
2020-07-02,22,카페/디저트,서울특별시,양천구,1,,
2020-07-02,23,카페/디저트,서울특별시,구로구,3,,
2020-07-02,23,카페/디저트,서울특별시,동작구,1,,
2020-07-02,23,카페/디저트,서울특별시,양천구,1,,
2020-07-02,23,카페/디저트,서울특별시,영등포구,1,,
2020-07-03,0,카페/디저트,서울특별시,구로구,1,,
2020-07-03,8,카페/디저트,서울특별시,구로구,1,,
2020-07-03,8,카페/디저트,서울특별시,동작구,1,,
2020-07-03,8,카페/디저트,서울특별시,영등포구,1,,
2020-07-03,9,카페/디저트,서울특별시,금천구,1,,
2020-07-03,9,카페/디저트,서울특별시,노원구,1,,
2020-07-03,10,카페/디저트,서울특별시,관악구,3,,
2020-07-03,10,카페/디저트,서울특별시,구로구,7,,
2020-07-03,10,카페/디저트,서울특별시,노원구,2,,
2020-07-03,10,카페/디저트,서울특별시,서초구,1,,
2020-07-03,10,카페/디저트,서울특별시,영등포구,1,,
2020-07-03,11,카페/디저트,서울특별시,관악구,2,,
2020-07-03,11,카페/디저트,서울특별시,구로구,11,,
2020-07-03,11,카페/디저트,서울특별시,금천구,4,,
2020-07-03,11,카페/디저트,서울특별시,노원구,1,,
2020-07-03,11,카페/디저트,서울특별시,동작구,3,,
2020-07-03,11,카페/디저트,서울특별시,서대문구,1,,
2020-07-03,11,카페/디저트,서울특별시,양천구,2,,
2020-07-03,12,카페/디저트,서울특별시,관악구,4,,
2020-07-03,12,카페/디저트,서울특별시,구로구,5,,
2020-07-03,12,카페/디저트,서울특별시,금천구,4,,
2020-07-03,12,카페/디저트,서울특별시,노원구,1,,
2020-07-03,12,카페/디저트,서울특별시,동작구,5,,
2020-07-03,12,카페/디저트,서울특별시,양천구,3,,
2020-07-03,12,카페/디저트,서울특별시,영등포구,2,,
2020-07-03,13,카페/디저트,서울특별시,관악구,8,,
2020-07-03,13,카페/디저트,서울특별시,구로구,9,,
2020-07-03,13,카페/디저트,서울특별시,금천구,6,,
2020-07-03,13,카페/디저트,서울특별시,노원구,2,,
2020-07-03,13,카페/디저트,서울특별시,동작구,3,,
2020-07-03,13,카페/디저트,서울특별시,서대문구,1,,
2020-07-03,13,카페/디저트,서울특별시,양천구,3,,
2020-07-03,13,카페/디저트,서울특별시,영등포구,1,,
2020-07-03,14,카페/디저트,서울특별시,관악구,4,,
2020-07-03,14,카페/디저트,서울특별시,구로구,8,,
2020-07-03,14,카페/디저트,서울특별시,금천구,3,,
2020-07-03,14,카페/디저트,서울특별시,노원구,7,,
2020-07-03,14,카페/디저트,서울특별시,동작구,4,,
2020-07-03,14,카페/디저트,서울특별시,양천구,3,,
2020-07-03,14,카페/디저트,서울특별시,영등포구,1,,
2020-07-03,15,카페/디저트,서울특별시,관악구,8,,
2020-07-03,15,카페/디저트,서울특별시,구로구,4,,
2020-07-03,15,카페/디저트,서울특별시,금천구,4,,
2020-07-03,15,카페/디저트,서울특별시,노원구,3,,
2020-07-03,15,카페/디저트,서울특별시,동작구,7,,
2020-07-03,15,카페/디저트,서울특별시,영등포구,3,,
2020-07-03,16,카페/디저트,서울특별시,관악구,3,,
2020-07-03,16,카페/디저트,서울특별시,구로구,9,,
2020-07-03,16,카페/디저트,서울특별시,금천구,1,,
2020-07-03,16,카페/디저트,서울특별시,노원구,2,,
2020-07-03,16,카페/디저트,서울특별시,동작구,5,,
2020-07-03,16,카페/디저트,서울특별시,양천구,4,,
2020-07-03,16,카페/디저트,서울특별시,영등포구,4,,
2020-07-03,17,카페/디저트,서울특별시,관악구,4,,
2020-07-03,17,카페/디저트,서울특별시,구로구,7,,
2020-07-03,17,카페/디저트,서울특별시,금천구,2,,
2020-07-03,17,카페/디저트,서울특별시,노원구,4,,
2020-07-03,17,카페/디저트,서울특별시,도봉구,1,,
2020-07-03,17,카페/디저트,서울특별시,동작구,5,,
2020-07-03,17,카페/디저트,서울특별시,서대문구,1,,
2020-07-03,17,카페/디저트,서울특별시,양천구,3,,
2020-07-03,17,카페/디저트,서울특별시,영등포구,2,,
2020-07-03,18,카페/디저트,서울특별시,관악구,9,,
2020-07-03,18,카페/디저트,서울특별시,구로구,4,,
2020-07-03,18,카페/디저트,서울특별시,금천구,2,,
2020-07-03,18,카페/디저트,서울특별시,노원구,3,,
2020-07-03,18,카페/디저트,서울특별시,동작구,8,,
2020-07-03,18,카페/디저트,서울특별시,양천구,4,,
2020-07-03,18,카페/디저트,서울특별시,영등포구,2,,
2020-07-03,19,카페/디저트,서울특별시,관악구,9,,
2020-07-03,19,카페/디저트,서울특별시,구로구,7,,
2020-07-03,19,카페/디저트,서울특별시,금천구,1,,
2020-07-03,19,카페/디저트,서울특별시,노원구,3,,
2020-07-03,19,카페/디저트,서울특별시,도봉구,1,,
2020-07-03,19,카페/디저트,서울특별시,동작구,8,,
2020-07-03,19,카페/디저트,서울특별시,양천구,3,,
2020-07-03,19,카페/디저트,서울특별시,영등포구,1,,
2020-07-03,20,카페/디저트,서울특별시,관악구,18,,
2020-07-03,20,카페/디저트,서울특별시,구로구,7,,
2020-07-03,20,카페/디저트,서울특별시,금천구,3,,
2020-07-03,20,카페/디저트,서울특별시,노원구,2,,
2020-07-03,20,카페/디저트,서울특별시,도봉구,1,,
2020-07-03,20,카페/디저트,서울특별시,동작구,15,,
2020-07-03,20,카페/디저트,서울특별시,양천구,10,,
2020-07-03,20,카페/디저트,서울특별시,영등포구,2,,
2020-07-03,20,카페/디저트,서울특별시,중랑구,1,,
2020-07-03,21,카페/디저트,서울특별시,강서구,1,,
2020-07-03,21,카페/디저트,서울특별시,관악구,16,,
2020-07-03,21,카페/디저트,서울특별시,구로구,6,,
2020-07-03,21,카페/디저트,서울특별시,노원구,6,,
2020-07-03,21,카페/디저트,서울특별시,동작구,14,,
2020-07-03,21,카페/디저트,서울특별시,양천구,5,,
2020-07-03,22,카페/디저트,서울특별시,관악구,10,,
2020-07-03,22,카페/디저트,서울특별시,구로구,4,,
2020-07-03,22,카페/디저트,서울특별시,동작구,6,,
2020-07-03,22,카페/디저트,서울특별시,양천구,5,,
2020-07-03,22,카페/디저트,서울특별시,영등포구,2,,
2020-07-03,23,카페/디저트,서울특별시,구로구,1,,
2020-07-03,23,카페/디저트,서울특별시,영등포구,1,,
2020-07-04,8,카페/디저트,서울특별시,구로구,1,,
2020-07-04,9,카페/디저트,서울특별시,구로구,1,,
2020-07-04,9,카페/디저트,서울특별시,영등포구,1,,
2020-07-04,10,카페/디저트,서울특별시,관악구,4,,
2020-07-04,10,카페/디저트,서울특별시,구로구,4,,
2020-07-04,10,카페/디저트,서울특별시,노원구,3,,
2020-07-04,10,카페/디저트,서울특별시,동작구,2,,
2020-07-04,10,카페/디저트,서울특별시,마포구,1,,
2020-07-04,10,카페/디저트,서울특별시,양천구,1,,
2020-07-04,11,카페/디저트,서울특별시,관악구,4,,
2020-07-04,11,카페/디저트,서울특별시,구로구,11,,
2020-07-04,11,카페/디저트,서울특별시,금천구,3,,
2020-07-04,11,카페/디저트,서울특별시,노원구,3,,
2020-07-04,11,카페/디저트,서울특별시,동작구,3,,
2020-07-04,11,카페/디저트,서울특별시,서대문구,1,,
2020-07-04,11,카페/디저트,서울특별시,서초구,1,,
2020-07-04,11,카페/디저트,서울특별시,양천구,3,,
2020-07-04,11,카페/디저트,서울특별시,영등포구,1,,
2020-07-04,11,카페/디저트,서울특별시,은평구,1,,
2020-07-04,12,카페/디저트,서울특별시,관악구,10,,
2020-07-04,12,카페/디저트,서울특별시,구로구,11,,
2020-07-04,12,카페/디저트,서울특별시,금천구,5,,
2020-07-04,12,카페/디저트,서울특별시,노원구,1,,
2020-07-04,12,카페/디저트,서울특별시,동작구,6,,
2020-07-04,12,카페/디저트,서울특별시,양천구,7,,
2020-07-04,12,카페/디저트,서울특별시,영등포구,1,,
2020-07-04,12,카페/디저트,서울특별시,중랑구,1,,
2020-07-04,13,카페/디저트,서울특별시,관악구,11,,
2020-07-04,13,카페/디저트,서울특별시,구로구,15,,
2020-07-04,13,카페/디저트,서울특별시,금천구,6,,
2020-07-04,13,카페/디저트,서울특별시,노원구,2,,
2020-07-04,13,카페/디저트,서울특별시,동작구,9,,
2020-07-04,13,카페/디저트,서울특별시,서대문구,1,,
2020-07-04,13,카페/디저트,서울특별시,양천구,2,,
2020-07-04,13,카페/디저트,서울특별시,영등포구,1,,
2020-07-04,14,카페/디저트,서울특별시,관악구,15,,
2020-07-04,14,카페/디저트,서울특별시,구로구,15,,
2020-07-04,14,카페/디저트,서울특별시,노원구,3,,
2020-07-04,14,카페/디저트,서울특별시,도봉구,2,,
2020-07-04,14,카페/디저트,서울특별시,동작구,8,,
2020-07-04,14,카페/디저트,서울특별시,서대문구,1,,
2020-07-04,14,카페/디저트,서울특별시,양천구,3,,
2020-07-04,14,카페/디저트,서울특별시,영등포구,1,,
2020-07-04,15,카페/디저트,서울특별시,관악구,16,,
2020-07-04,15,카페/디저트,서울특별시,구로구,16,,
2020-07-04,15,카페/디저트,서울특별시,금천구,6,,
2020-07-04,15,카페/디저트,서울특별시,노원구,1,,
2020-07-04,15,카페/디저트,서울특별시,동작구,15,,
2020-07-04,15,카페/디저트,서울특별시,서대문구,1,,
2020-07-04,15,카페/디저트,서울특별시,양천구,6,,
2020-07-04,15,카페/디저트,서울특별시,영등포구,2,,
2020-07-04,16,카페/디저트,서울특별시,관악구,13,,
2020-07-04,16,카페/디저트,서울특별시,구로구,12,,
2020-07-04,16,카페/디저트,서울특별시,금천구,3,,
2020-07-04,16,카페/디저트,서울특별시,동작구,15,,
2020-07-04,16,카페/디저트,서울특별시,서대문구,1,,
2020-07-04,16,카페/디저트,서울특별시,양천구,3,,
2020-07-04,16,카페/디저트,서울특별시,영등포구,6,,
2020-07-04,16,카페/디저트,서울특별시,은평구,1,,
2020-07-04,17,카페/디저트,서울특별시,관악구,13,,
2020-07-04,17,카페/디저트,서울특별시,구로구,12,,
2020-07-04,17,카페/디저트,서울특별시,금천구,2,,
2020-07-04,17,카페/디저트,서울특별시,노원구,4,,
2020-07-04,17,카페/디저트,서울특별시,도봉구,2,,
2020-07-04,17,카페/디저트,서울특별시,동작구,7,,
2020-07-04,17,카페/디저트,서울특별시,양천구,9,,
2020-07-04,17,카페/디저트,서울특별시,영등포구,4,,
2020-07-04,17,카페/디저트,서울특별시,은평구,1,,
2020-07-04,18,카페/디저트,서울특별시,관악구,14,,
2020-07-04,18,카페/디저트,서울특별시,구로구,12,,
2020-07-04,18,카페/디저트,서울특별시,금천구,7,,
2020-07-04,18,카페/디저트,서울특별시,노원구,2,,
2020-07-04,18,카페/디저트,서울특별시,도봉구,1,,
2020-07-04,18,카페/디저트,서울특별시,동작구,13,,
2020-07-04,18,카페/디저트,서울특별시,서대문구,2,,
2020-07-04,18,카페/디저트,서울특별시,양천구,5,,
2020-07-04,18,카페/디저트,서울특별시,영등포구,2,,
2020-07-04,18,카페/디저트,서울특별시,중랑구,1,,
2020-07-04,19,카페/디저트,서울특별시,관악구,16,,
2020-07-04,19,카페/디저트,서울특별시,구로구,21,,
2020-07-04,19,카페/디저트,서울특별시,금천구,1,,
2020-07-04,19,카페/디저트,서울특별시,노원구,8,,
2020-07-04,19,카페/디저트,서울특별시,도봉구,1,,
2020-07-04,19,카페/디저트,서울특별시,동작구,20,,
2020-07-04,19,카페/디저트,서울특별시,서대문구,2,,
2020-07-04,19,카페/디저트,서울특별시,양천구,4,,
2020-07-04,19,카페/디저트,서울특별시,영등포구,3,,
2020-07-04,19,카페/디저트,서울특별시,중랑구,1,,
2020-07-04,20,카페/디저트,서울특별시,관악구,15,,
2020-07-04,20,카페/디저트,서울특별시,구로구,12,,
2020-07-04,20,카페/디저트,서울특별시,노원구,10,,
2020-07-04,20,카페/디저트,서울특별시,동작구,14,,
2020-07-04,20,카페/디저트,서울특별시,서초구,1,,
2020-07-04,20,카페/디저트,서울특별시,양천구,12,,
2020-07-04,20,카페/디저트,서울특별시,영등포구,1,,
2020-07-04,21,카페/디저트,서울특별시,관악구,19,,
2020-07-04,21,카페/디저트,서울특별시,구로구,12,,
2020-07-04,21,카페/디저트,서울특별시,금천구,1,,
2020-07-04,21,카페/디저트,서울특별시,노원구,3,,
2020-07-04,21,카페/디저트,서울특별시,동작구,12,,
2020-07-04,21,카페/디저트,서울특별시,양천구,6,,
2020-07-04,21,카페/디저트,서울특별시,영등포구,3,,
2020-07-04,22,카페/디저트,서울특별시,관악구,14,,
2020-07-04,22,카페/디저트,서울특별시,구로구,4,,
2020-07-04,22,카페/디저트,서울특별시,동작구,6,,
2020-07-04,22,카페/디저트,서울특별시,양천구,5,,
2020-07-04,22,카페/디저트,서울특별시,영등포구,2,,
2020-07-04,23,카페/디저트,서울특별시,구로구,1,,
2020-07-04,23,카페/디저트,서울특별시,양천구,2,,
2020-07-04,23,카페/디저트,서울특별시,영등포구,1,,
2020-07-05,0,카페/디저트,서울특별시,구로구,1,,
2020-07-05,9,카페/디저트,서울특별시,구로구,2,,
2020-07-05,9,카페/디저트,서울특별시,양천구,1,,
2020-07-05,10,카페/디저트,서울특별시,관악구,4,,
2020-07-05,10,카페/디저트,서울특별시,구로구,8,,
2020-07-05,10,카페/디저트,서울특별시,동작구,3,,
2020-07-05,10,카페/디저트,서울특별시,양천구,2,,
2020-07-05,11,카페/디저트,서울특별시,관악구,15,,
2020-07-05,11,카페/디저트,서울특별시,구로구,10,,
2020-07-05,11,카페/디저트,서울특별시,금천구,2,,
2020-07-05,11,카페/디저트,서울특별시,노원구,3,,
2020-07-05,11,카페/디저트,서울특별시,도봉구,1,,
2020-07-05,11,카페/디저트,서울특별시,동작구,6,,
2020-07-05,11,카페/디저트,서울특별시,양천구,4,,
2020-07-05,12,카페/디저트,서울특별시,관악구,10,,
2020-07-05,12,카페/디저트,서울특별시,구로구,14,,
2020-07-05,12,카페/디저트,서울특별시,금천구,10,,
2020-07-05,12,카페/디저트,서울특별시,동작구,8,,
2020-07-05,12,카페/디저트,서울특별시,마포구,1,,
2020-07-05,12,카페/디저트,서울특별시,양천구,3,,
2020-07-05,12,카페/디저트,서울특별시,영등포구,1,,
2020-07-05,13,카페/디저트,서울특별시,관악구,9,,
2020-07-05,13,카페/디저트,서울특별시,구로구,21,,
2020-07-05,13,카페/디저트,서울특별시,금천구,9,,
2020-07-05,13,카페/디저트,서울특별시,노원구,5,,
2020-07-05,13,카페/디저트,서울특별시,동작구,7,,
2020-07-05,13,카페/디저트,서울특별시,마포구,2,,
2020-07-05,13,카페/디저트,서울특별시,서대문구,1,,
2020-07-05,13,카페/디저트,서울특별시,양천구,9,,
2020-07-05,13,카페/디저트,서울특별시,영등포구,2,,
2020-07-05,13,카페/디저트,서울특별시,중랑구,1,,
2020-07-05,14,카페/디저트,서울특별시,강서구,1,,
2020-07-05,14,카페/디저트,서울특별시,관악구,15,,
2020-07-05,14,카페/디저트,서울특별시,구로구,15,,
2020-07-05,14,카페/디저트,서울특별시,금천구,5,,
2020-07-05,14,카페/디저트,서울특별시,노원구,2,,
2020-07-05,14,카페/디저트,서울특별시,도봉구,1,,
2020-07-05,14,카페/디저트,서울특별시,동작구,12,,
2020-07-05,14,카페/디저트,서울특별시,서대문구,1,,
2020-07-05,14,카페/디저트,서울특별시,양천구,5,,
2020-07-05,14,카페/디저트,서울특별시,영등포구,2,,
2020-07-05,15,카페/디저트,서울특별시,관악구,17,,
2020-07-05,15,카페/디저트,서울특별시,구로구,11,,
2020-07-05,15,카페/디저트,서울특별시,금천구,2,,
2020-07-05,15,카페/디저트,서울특별시,노원구,9,,
2020-07-05,15,카페/디저트,서울특별시,도봉구,1,,
2020-07-05,15,카페/디저트,서울특별시,동작구,5,,
2020-07-05,15,카페/디저트,서울특별시,서대문구,2,,
2020-07-05,15,카페/디저트,서울특별시,양천구,7,,
2020-07-05,15,카페/디저트,서울특별시,영등포구,7,,
2020-07-05,15,카페/디저트,서울특별시,중랑구,1,,
2020-07-05,16,카페/디저트,서울특별시,관악구,21,,
2020-07-05,16,카페/디저트,서울특별시,구로구,16,,
2020-07-05,16,카페/디저트,서울특별시,금천구,9,,
2020-07-05,16,카페/디저트,서울특별시,노원구,4,,
2020-07-05,16,카페/디저트,서울특별시,도봉구,1,,
2020-07-05,16,카페/디저트,서울특별시,동작구,12,,
2020-07-05,16,카페/디저트,서울특별시,양천구,1,,
2020-07-05,16,카페/디저트,서울특별시,영등포구,2,,
2020-07-05,17,카페/디저트,서울특별시,관악구,13,,
2020-07-05,17,카페/디저트,서울특별시,구로구,12,,
2020-07-05,17,카페/디저트,서울특별시,금천구,5,,
2020-07-05,17,카페/디저트,서울특별시,노원구,5,,
2020-07-05,17,카페/디저트,서울특별시,도봉구,1,,
2020-07-05,17,카페/디저트,서울특별시,동작구,10,,
2020-07-05,17,카페/디저트,서울특별시,서대문구,1,,
2020-07-05,17,카페/디저트,서울특별시,양천구,4,,
2020-07-05,17,카페/디저트,서울특별시,영등포구,3,,
2020-07-05,17,카페/디저트,서울특별시,중랑구,1,,
2020-07-05,18,카페/디저트,서울특별시,관악구,13,,
2020-07-05,18,카페/디저트,서울특별시,구로구,15,,
2020-07-05,18,카페/디저트,서울특별시,금천구,3,,
2020-07-05,18,카페/디저트,서울특별시,노원구,3,,
2020-07-05,18,카페/디저트,서울특별시,동작구,13,,
2020-07-05,18,카페/디저트,서울특별시,양천구,9,,
2020-07-05,18,카페/디저트,서울특별시,영등포구,3,,
2020-07-05,19,카페/디저트,서울특별시,관악구,21,,
2020-07-05,19,카페/디저트,서울특별시,구로구,14,,
2020-07-05,19,카페/디저트,서울특별시,금천구,3,,
2020-07-05,19,카페/디저트,서울특별시,노원구,2,,
2020-07-05,19,카페/디저트,서울특별시,동작구,15,,
2020-07-05,19,카페/디저트,서울특별시,서대문구,1,,
2020-07-05,19,카페/디저트,서울특별시,양천구,6,,
2020-07-05,19,카페/디저트,서울특별시,영등포구,1,,
2020-07-05,19,카페/디저트,서울특별시,은평구,1,,
2020-07-05,20,카페/디저트,서울특별시,관악구,19,,
2020-07-05,20,카페/디저트,서울특별시,구로구,16,,
2020-07-05,20,카페/디저트,서울특별시,금천구,1,,
2020-07-05,20,카페/디저트,서울특별시,노원구,3,,
2020-07-05,20,카페/디저트,서울특별시,동작구,12,,
2020-07-05,20,카페/디저트,서울특별시,서대문구,2,,
2020-07-05,20,카페/디저트,서울특별시,양천구,8,,
2020-07-05,20,카페/디저트,서울특별시,영등포구,1,,
2020-07-05,20,카페/디저트,서울특별시,중랑구,3,,
2020-07-05,21,카페/디저트,서울특별시,관악구,19,,
2020-07-05,21,카페/디저트,서울특별시,구로구,8,,
2020-07-05,21,카페/디저트,서울특별시,노원구,3,,
2020-07-05,21,카페/디저트,서울특별시,동작구,21,,
2020-07-05,21,카페/디저트,서울특별시,양천구,7,,
2020-07-05,21,카페/디저트,서울특별시,영등포구,2,,
2020-07-05,21,카페/디저트,서울특별시,중랑구,1,,
2020-07-05,22,카페/디저트,서울특별시,관악구,9,,
2020-07-05,22,카페/디저트,서울특별시,구로구,4,,
2020-07-05,22,카페/디저트,서울특별시,동작구,1,,
2020-07-05,22,카페/디저트,서울특별시,마포구,1,,
2020-07-05,22,카페/디저트,서울특별시,양천구,2,,
2020-07-05,23,카페/디저트,서울특별시,구로구,2,,
2020-07-05,23,카페/디저트,서울특별시,양천구,3,,
2020-07-05,23,카페/디저트,서울특별시,영등포구,2,,
2020-07-06,8,카페/디저트,서울특별시,동작구,1,,
2020-07-06,9,카페/디저트,서울특별시,영등포구,3,,
2020-07-06,10,카페/디저트,서울특별시,관악구,6,,
2020-07-06,10,카페/디저트,서울특별시,구로구,13,,
2020-07-06,10,카페/디저트,서울특별시,금천구,2,,
2020-07-06,10,카페/디저트,서울특별시,동작구,4,,
2020-07-06,10,카페/디저트,서울특별시,양천구,2,,
2020-07-06,10,카페/디저트,서울특별시,영등포구,1,,
2020-07-06,11,카페/디저트,서울특별시,관악구,7,,
2020-07-06,11,카페/디저트,서울특별시,구로구,6,,
2020-07-06,11,카페/디저트,서울특별시,금천구,4,,
2020-07-06,11,카페/디저트,서울특별시,노원구,2,,
2020-07-06,11,카페/디저트,서울특별시,동작구,8,,
2020-07-06,11,카페/디저트,서울특별시,마포구,1,,
2020-07-06,11,카페/디저트,서울특별시,서대문구,4,,
2020-07-06,11,카페/디저트,서울특별시,양천구,3,,
2020-07-06,12,카페/디저트,서울특별시,관악구,3,,
2020-07-06,12,카페/디저트,서울특별시,구로구,10,,
2020-07-06,12,카페/디저트,서울특별시,금천구,6,,
2020-07-06,12,카페/디저트,서울특별시,노원구,1,,
2020-07-06,12,카페/디저트,서울특별시,동작구,2,,
2020-07-06,12,카페/디저트,서울특별시,마포구,1,,
2020-07-06,12,카페/디저트,서울특별시,서대문구,2,,
2020-07-06,12,카페/디저트,서울특별시,양천구,4,,
2020-07-06,12,카페/디저트,서울특별시,영등포구,1,,
2020-07-06,13,카페/디저트,서울특별시,관악구,7,,
2020-07-06,13,카페/디저트,서울특별시,구로구,15,,
2020-07-06,13,카페/디저트,서울특별시,금천구,2,,
2020-07-06,13,카페/디저트,서울특별시,노원구,2,,
2020-07-06,13,카페/디저트,서울특별시,동작구,5,,
2020-07-06,13,카페/디저트,서울특별시,서대문구,1,,
2020-07-06,13,카페/디저트,서울특별시,양천구,4,,
2020-07-06,14,카페/디저트,서울특별시,관악구,10,,
2020-07-06,14,카페/디저트,서울특별시,구로구,11,,
2020-07-06,14,카페/디저트,서울특별시,금천구,8,,
2020-07-06,14,카페/디저트,서울특별시,노원구,4,,
2020-07-06,14,카페/디저트,서울특별시,도봉구,1,,
2020-07-06,14,카페/디저트,서울특별시,동작구,4,,
2020-07-06,14,카페/디저트,서울특별시,마포구,1,,
2020-07-06,14,카페/디저트,서울특별시,서대문구,1,,
2020-07-06,14,카페/디저트,서울특별시,양천구,3,,
2020-07-06,14,카페/디저트,서울특별시,영등포구,1,,
2020-07-06,14,카페/디저트,서울특별시,은평구,1,,
2020-07-06,14,카페/디저트,서울특별시,중랑구,1,,
2020-07-06,15,카페/디저트,서울특별시,관악구,11,,
2020-07-06,15,카페/디저트,서울특별시,구로구,8,,
2020-07-06,15,카페/디저트,서울특별시,금천구,5,,
2020-07-06,15,카페/디저트,서울특별시,노원구,2,,
2020-07-06,15,카페/디저트,서울특별시,동작구,8,,
2020-07-06,15,카페/디저트,서울특별시,서대문구,3,,
2020-07-06,15,카페/디저트,서울특별시,양천구,4,,
2020-07-06,15,카페/디저트,서울특별시,영등포구,1,,
2020-07-06,15,카페/디저트,서울특별시,은평구,2,,
2020-07-06,16,카페/디저트,서울특별시,관악구,8,,
2020-07-06,16,카페/디저트,서울특별시,구로구,8,,
2020-07-06,16,카페/디저트,서울특별시,금천구,4,,
2020-07-06,16,카페/디저트,서울특별시,노원구,7,,
2020-07-06,16,카페/디저트,서울특별시,도봉구,1,,
2020-07-06,16,카페/디저트,서울특별시,동작구,8,,
2020-07-06,16,카페/디저트,서울특별시,서대문구,1,,
2020-07-06,16,카페/디저트,서울특별시,양천구,2,,
2020-07-06,16,카페/디저트,서울특별시,영등포구,1,,
2020-07-06,16,카페/디저트,서울특별시,중랑구,1,,
2020-07-06,17,카페/디저트,서울특별시,관악구,10,,
2020-07-06,17,카페/디저트,서울특별시,구로구,9,,
2020-07-06,17,카페/디저트,서울특별시,노원구,2,,
2020-07-06,17,카페/디저트,서울특별시,동작구,3,,
2020-07-06,17,카페/디저트,서울특별시,마포구,2,,
2020-07-06,17,카페/디저트,서울특별시,양천구,3,,
2020-07-06,17,카페/디저트,서울특별시,영등포구,1,,
2020-07-06,17,카페/디저트,서울특별시,중랑구,1,,
2020-07-06,18,카페/디저트,서울특별시,관악구,11,,
2020-07-06,18,카페/디저트,서울특별시,구로구,12,,
2020-07-06,18,카페/디저트,서울특별시,금천구,5,,
2020-07-06,18,카페/디저트,서울특별시,노원구,1,,
2020-07-06,18,카페/디저트,서울특별시,도봉구,1,,
2020-07-06,18,카페/디저트,서울특별시,동작구,15,,
2020-07-06,18,카페/디저트,서울특별시,마포구,1,,
2020-07-06,18,카페/디저트,서울특별시,서대문구,1,,
2020-07-06,18,카페/디저트,서울특별시,양천구,5,,
2020-07-06,19,카페/디저트,서울특별시,관악구,16,,
2020-07-06,19,카페/디저트,서울특별시,구로구,11,,
2020-07-06,19,카페/디저트,서울특별시,금천구,3,,
2020-07-06,19,카페/디저트,서울특별시,노원구,5,,
2020-07-06,19,카페/디저트,서울특별시,도봉구,2,,
2020-07-06,19,카페/디저트,서울특별시,동작구,13,,
2020-07-06,19,카페/디저트,서울특별시,서대문구,2,,
2020-07-06,19,카페/디저트,서울특별시,서초구,1,,
2020-07-06,19,카페/디저트,서울특별시,양천구,9,,
2020-07-06,19,카페/디저트,서울특별시,영등포구,2,,
2020-07-06,20,카페/디저트,서울특별시,관악구,17,,
2020-07-06,20,카페/디저트,서울특별시,구로구,11,,
2020-07-06,20,카페/디저트,서울특별시,금천구,3,,
2020-07-06,20,카페/디저트,서울특별시,노원구,7,,
2020-07-06,20,카페/디저트,서울특별시,동작구,7,,
2020-07-06,20,카페/디저트,서울특별시,서대문구,2,,
2020-07-06,20,카페/디저트,서울특별시,양천구,10,,
2020-07-06,20,카페/디저트,서울특별시,영등포구,1,,
2020-07-06,21,카페/디저트,서울특별시,관악구,13,,
